,feat_above_sma200,feat_golden_cross,feat_adx_14,feat_days_below_sma200,feat_vix_percentile_60d,feat_trend_strength_20d
2022-08-31,0.0,0.0,23.179454122115043,60.0,0.5833333333333334,-0.003957449239134948
2022-09-01,0.0,0.0,23.941607810186323,60.0,0.5666666666666667,-0.004638801411882637
2022-09-02,0.0,0.0,23.897519182404903,60.0,0.5333333333333333,-0.005617253377390747
2022-09-06,0.0,0.0,24.149603359718274,60.0,0.7333333333333333,-0.006599453469530806
2022-09-07,0.0,0.0,23.758858197670865,60.0,0.5,-0.007161404186053285
2022-09-08,0.0,0.0,23.06216132835933,60.0,0.38333333333333336,-0.007184239567491163
2022-09-09,0.0,0.0,21.48304852082105,60.0,0.2833333333333333,-0.0067540885136328395
2022-09-12,0.0,0.0,20.382647119766894,60.0,0.43333333333333335,-0.00583090315113133
2022-09-13,0.0,0.0,20.380088099028878,60.0,0.85,-0.00586107664882386
2022-09-14,0.0,0.0,20.377711865486436,60.0,0.6833333333333333,-0.005238469359888302
2022-09-15,0.0,0.0,20.73566000738042,60.0,0.75,-0.005001199832977554
2022-09-16,0.0,0.0,21.429297701069952,60.0,0.7666666666666667,-0.004554416172583584
2022-09-19,0.0,0.0,21.816732892176095,60.0,0.65,-0.004109543386834415
2022-09-20,0.0,0.0,22.17649414106037,60.0,0.9,-0.004135350703543084
2022-09-21,0.0,0.0,22.822352537288555,60.0,0.95,-0.004342425312116974
2022-09-22,0.0,0.0,23.868201729719253,60.0,0.9333333333333333,-0.004492591260851558
2022-09-23,0.0,0.0,25.40351717502005,60.0,1.0,-0.004391116271203729
2022-09-26,0.0,0.0,26.499382490881978,60.0,1.0,-0.004801318969335086
2022-09-27,0.0,0.0,27.641215672879717,60.0,1.0,-0.005178593256642747
2022-09-28,0.0,0.0,28.475838574350686,60.0,0.9666666666666667,-0.005201192950100367
2022-09-29,0.0,0.0,29.62452719968007,60.0,0.9666666666666667,-0.005891940261990648
2022-09-30,0.0,0.0,30.84095707816695,60.0,0.95,-0.006623747419214091
2022-10-03,0.0,0.0,31.970499108190488,60.0,0.9166666666666666,-0.006827663979938743
2022-10-04,0.0,0.0,31.31826905571764,60.0,0.8833333333333333,-0.0065322882779733984
2022-10-05,0.0,0.0,31.126484699148712,60.0,0.8666666666666667,-0.006066337710355711
2022-10-06,0.0,0.0,30.87203342979006,60.0,0.9333333333333333,-0.005575884059203803
2022-10-07,0.0,0.0,31.77638484891937,60.0,0.9333333333333333,-0.005301239487493634
2022-10-10,0.0,0.0,32.92616820198422,60.0,0.9833333333333333,-0.0045677229839912875
2022-10-11,0.0,0.0,34.18020863719342,60.0,1.0,-0.004802614776955598
2022-10-12,0.0,0.0,35.34467475560195,60.0,0.9833333333333333,-0.004663222340222906
2022-10-13,0.0,0.0,36.942599282462645,60.0,0.9166666666666666,-0.004194101718894599
2022-10-14,0.0,0.0,38.060734033494825,60.0,0.9166666666666666,-0.004372575198336512
2022-10-17,0.0,0.0,39.09900201659614,60.0,0.85,-0.0035621265097376615
2022-10-18,0.0,0.0,38.559801041229356,60.0,0.8,-0.0027714136196344196
2022-10-19,0.0,0.0,38.1279375215322,60.0,0.8166666666666667,-0.002274180634481826
2022-10-20,0.0,0.0,37.48484555409743,60.0,0.7333333333333333,-0.001980855941493003
2022-10-21,0.0,0.0,36.64669441707685,60.0,0.7,-0.0015117586814941556
2022-10-24,0.0,0.0,35.16158810660971,60.0,0.7,-0.0009849102851382649
2022-10-25,0.0,0.0,32.840412952862756,60.0,0.6333333333333333,-0.00019084768536762603
2022-10-26,0.0,0.0,30.761237774928585,60.0,0.5833333333333334,0.0005311813057180003
2022-10-27,0.0,0.0,29.609936250875915,60.0,0.6,0.0005600431632941944
2022-10-28,0.0,0.0,27.920191624344216,60.0,0.38333333333333336,0.0007218531145199671
2022-10-31,0.0,0.0,26.351143042564782,60.0,0.4166666666666667,0.0010234693620340153
2022-11-01,0.0,0.0,24.470000988885015,60.0,0.38333333333333336,0.0016521328010524364
2022-11-02,0.0,0.0,24.09880260248327,60.0,0.38333333333333336,0.0018745749323828731
2022-11-03,0.0,0.0,24.395636561301167,60.0,0.26666666666666666,0.001753893269990099
2022-11-04,0.0,0.0,24.269388690892708,60.0,0.23333333333333334,0.0012703076921537822
2022-11-07,0.0,0.0,23.862030462821526,60.0,0.21666666666666667,0.0008270967466244562
2022-11-08,0.0,0.0,22.6458187167626,60.0,0.2833333333333333,0.0002771906152584448
2022-11-09,0.0,0.0,21.871351070468368,60.0,0.4166666666666667,-0.0006546543493265992
2022-11-10,0.0,0.0,21.46638388878293,60.0,0.1,-0.00016141143758457071
2022-11-11,0.0,0.0,21.654531155122832,60.0,0.05,2.433426537154823e-05
2022-11-14,0.0,0.0,21.88477662058256,60.0,0.11666666666666667,0.00041574101713214376
2022-11-15,0.0,0.0,22.488627176564396,60.0,0.18333333333333332,0.001023517891749093
2022-11-16,0.0,0.0,22.809172896558298,60.0,0.15,0.0013128139239895864
2022-11-17,0.0,0.0,22.445250328044562,60.0,0.13333333333333333,0.0014044188166857778
2022-11-18,0.0,0.0,22.29954414789201,60.0,0.05,0.0017604852009496458
2022-11-21,0.0,0.0,21.93817817606387,60.0,0.016666666666666666,0.002109688118052979
2022-11-22,0.0,0.0,21.796098970938903,60.0,0.016666666666666666,0.002908734588378337
2022-11-23,0.0,0.0,22.073830502027004,60.0,0.016666666666666666,0.0034901697398618124
2022-11-25,0.0,0.0,22.331724066608814,60.0,0.03333333333333333,0.0036975307710697485
2022-11-28,0.0,0.0,21.64105635802923,60.0,0.06666666666666667,0.0041184660105580695
2022-11-29,0.0,0.0,20.529813505405652,60.0,0.06666666666666667,0.004217572006142989
2022-11-30,0.0,0.0,20.821138835617724,60.0,0.05,0.004554978843806818
2022-12-01,0.0,0.0,21.337602588985614,60.0,0.016666666666666666,0.004487190839186916
2022-12-02,0.0,0.0,21.34558225545765,60.0,0.016666666666666666,0.003961304420081897
2022-12-05,0.0,0.0,20.950181862046186,60.0,0.1,0.0032943481769064737
2022-12-06,0.0,0.0,19.61022118021081,60.0,0.15,0.0023522120121719898
2022-12-07,0.0,0.0,18.278133681657756,60.0,0.21666666666666667,0.0013215306250496887
2022-12-08,0.0,0.0,17.25347468156126,60.0,0.18333333333333332,4.079174218922306e-05
2022-12-09,0.0,0.0,16.42596855340386,60.0,0.25,-0.0003457361994599177
2022-12-12,0.0,0.0,15.579462914937595,60.0,0.4,-0.00025456904199493434
2022-12-13,0.0,0.0,16.331099902243256,60.0,0.23333333333333334,-0.00013941210949674926
2022-12-14,0.0,0.0,16.528895191293852,60.0,0.11666666666666667,6.696998686297421e-05
2022-12-15,0.0,0.0,15.505643810517272,60.0,0.3,-0.0004220081156480436
2022-12-16,0.0,0.0,14.668010093469912,60.0,0.26666666666666666,-0.0010490138714029525
2022-12-19,0.0,0.0,14.427874522240803,60.0,0.23333333333333334,-0.0018787108245372835
2022-12-20,0.0,0.0,14.398299201250797,60.0,0.15,-0.0027916957289472934
2022-12-21,0.0,0.0,13.81065062552241,60.0,0.05,-0.003143650541031139
2022-12-22,0.0,0.0,14.168720439536969,60.0,0.2,-0.003742118717388734
2022-12-23,0.0,0.0,14.501213838264777,60.0,0.13333333333333333,-0.0042082582629576004
2022-12-27,0.0,0.0,14.871575612773272,60.0,0.2,-0.005095426874419029
2022-12-28,0.0,0.0,15.618358250986882,60.0,0.25,-0.006211924236845823
2022-12-29,0.0,0.0,15.932611006041425,60.0,0.18333333333333332,-0.005874081023469361
2022-12-30,0.0,0.0,16.224417135734928,60.0,0.23333333333333334,-0.005522678862449816
2023-01-03,0.0,0.0,15.750219624633841,60.0,0.48333333333333334,-0.005213976361070788
2023-01-04,0.0,0.0,15.309893364325688,60.0,0.2833333333333333,-0.004909768474772198
2023-01-05,0.0,0.0,15.114776806152516,60.0,0.4,-0.005164970806148985
2023-01-06,0.0,0.0,14.250773263127453,60.0,0.15,-0.004769990962134307
2023-01-09,0.0,0.0,14.295495547014294,60.0,0.3,-0.004133866613034888
2023-01-10,0.0,0.0,14.149543090021835,60.0,0.11666666666666667,-0.003410288656321682
2023-01-11,0.0,0.0,14.696774788454714,60.0,0.16666666666666666,-0.002180901093703963
2023-01-12,0.0,0.0,15.52424930053218,60.0,0.016666666666666666,-0.0007103084995894855
2023-01-13,0.0,0.0,16.437354594630744,60.0,0.016666666666666666,0.0007721876152312461
2023-01-17,0.0,0.0,17.49673873754994,60.0,0.06666666666666667,0.0017642744029233116
2023-01-18,0.0,0.0,18.0159810600339,60.0,0.11666666666666667,0.0024309177106722753
2023-01-19,0.0,0.0,17.64708663192908,60.0,0.16666666666666666,0.0026850139707448313
2023-01-20,0.0,0.0,18.132657501737,60.0,0.1,0.0031774275445414415
2023-01-23,0.0,0.0,19.41699003868684,60.0,0.08333333333333333,0.0041157967923421265
2023-01-24,0.0,0.0,20.60958453728312,60.0,0.06666666666666667,0.004657289683186763
2023-01-25,0.0,0.0,20.52676666256028,60.0,0.06666666666666667,0.005090115713491086
2023-01-26,1.0,0.0,21.073095049928632,0.0,0.03333333333333333,0.005372476838941735
2023-01-27,1.0,0.0,22.076949465349077,0.0,0.03333333333333333,0.005499767406230278
2023-01-30,0.0,0.0,22.604443646943427,1.0,0.2,0.005659963316323382
2023-01-31,1.0,0.0,23.132828699051515,0.0,0.15,0.00570312900044942
2023-02-01,1.0,0.0,24.495273635825935,0.0,0.016666666666666666,0.005770826050903621
2023-02-02,1.0,0.0,26.507518166118025,0.0,0.08333333333333333,0.00613448355135165
2023-02-03,1.0,0.0,27.940073115986557,0.0,0.03333333333333333,0.0061204367075116265
2023-02-06,1.0,0.0,28.81365089893777,0.0,0.21666666666666667,0.006079257313953416
2023-02-07,1.0,0.0,30.02625439475023,0.0,0.08333333333333333,0.00607416932328682
2023-02-08,1.0,0.0,31.15224335514751,0.0,0.25,0.005970400486044851
2023-02-09,1.0,0.0,31.48181464798783,0.0,0.45,0.00577044252437994
2023-02-10,1.0,0.0,31.213547176329076,0.0,0.4166666666666667,0.005417271730724549
2023-02-13,1.0,0.0,31.33047720167836,0.0,0.36666666666666664,0.005169524914768267
2023-02-14,1.0,0.0,31.696304090324954,0.0,0.15,0.004989221793787627
2023-02-15,1.0,0.0,32.185980434882566,0.0,0.03333333333333333,0.004608992004146438
2023-02-16,1.0,0.0,32.40773541995817,0.0,0.38333333333333336,0.003778189788269885
2023-02-17,1.0,0.0,31.56355928178315,0.0,0.36666666666666664,0.003032285374602292
2023-02-21,1.0,0.0,30.014055935397163,0.0,0.9666666666666667,0.002210632954876422
2023-02-22,1.0,0.0,28.34486945816177,0.0,0.8333333333333334,0.0012675779347293668
2023-02-23,1.0,0.0,27.064109992581088,0.0,0.6166666666666667,0.0003832102685312902
2023-02-24,1.0,0.0,25.418556306914137,0.0,0.7,-0.0004851338828010002
2023-02-27,1.0,0.0,24.443411953759174,0.0,0.5666666666666667,-0.0010842824142454717
2023-02-28,1.0,0.0,23.46376206687787,0.0,0.5,-0.0020178526115491925
2023-03-01,1.0,0.0,22.018353039973167,0.0,0.48333333333333334,-0.0028708267710475586
2023-03-02,1.0,0.0,20.5552195787812,0.0,0.26666666666666666,-0.0032034461639755037
2023-03-03,1.0,0.0,19.918163215074376,0.0,0.08333333333333333,-0.0025924644752987553
2023-03-06,1.0,0.0,19.9202460640874,0.0,0.11666666666666667,-0.0022590732819835263
2023-03-07,1.0,0.0,19.130681010456016,0.0,0.31666666666666665,-0.0022367125439099653
2023-03-08,1.0,0.0,18.24217897101427,0.0,0.23333333333333334,-0.0017343577532563154
2023-03-09,1.0,0.0,17.013333289445082,0.0,0.9166666666666666,-0.0017522197827405136
2023-03-10,0.0,0.0,16.59470894911174,1.0,1.0,-0.0020539321013015883
2023-03-13,1.0,1.0,16.532082029632555,0.0,1.0,-0.0022479836094167534
2023-03-14,1.0,1.0,15.809396117919201,0.0,0.9666666666666667,-0.0017806235099417892
2023-03-15,1.0,1.0,14.891723508152355,0.0,0.9833333333333333,-0.0011273804877719063
2023-03-16,1.0,1.0,14.873943853569259,0.0,0.9333333333333333,5.5163097851587734e-05
2023-03-17,1.0,1.0,15.124776169142566,0.0,0.9666666666666667,0.0008580264561333244
2023-03-20,1.0,1.0,15.090731672613433,0.0,0.9333333333333333,0.0015652411966278733
2023-03-21,1.0,1.0,15.675607385578093,0.0,0.6666666666666666,0.0020572377434965694
2023-03-22,1.0,1.0,16.7514785860417,0.0,0.8,0.00234101374557645
2023-03-23,1.0,1.0,17.750501843615048,0.0,0.85,0.0028067981851666894
2023-03-24,1.0,1.0,18.663991704779985,0.0,0.7166666666666667,0.0030253431666657296
2023-03-27,1.0,1.0,19.73309606799615,0.0,0.55,0.003192226658149899
2023-03-28,1.0,1.0,19.958087973766585,0.0,0.4166666666666667,0.003187680122961364
2023-03-29,1.0,1.0,20.856066213154566,0.0,0.25,0.0031808482232921226
2023-03-30,1.0,1.0,22.037325461816142,0.0,0.21666666666666667,0.0033527824231020065
2023-03-31,1.0,1.0,23.637356923622196,0.0,0.15,0.003925317265403001
2023-04-03,1.0,1.0,25.123100423870675,0.0,0.11666666666666667,0.004445942261898849
2023-04-04,1.0,1.0,26.627847113766478,0.0,0.25,0.004648448583663442
2023-04-05,1.0,1.0,27.028523750973022,0.0,0.3,0.0047074601485039575
2023-04-06,1.0,1.0,27.0884969882522,0.0,0.08333333333333333,0.0044424388811141425
2023-04-10,1.0,1.0,27.14418642286858,0.0,0.26666666666666666,0.0038789683544261846
2023-04-11,1.0,1.0,27.195898040726643,0.0,0.3333333333333333,0.003209493094809164
2023-04-12,1.0,1.0,26.486273709037885,0.0,0.31666666666666665,0.002626223166179321
2023-04-13,1.0,1.0,26.055197460718663,0.0,0.016666666666666666,0.0022533783320060697
2023-04-14,1.0,1.0,25.787910878077525,0.0,0.016666666666666666,0.0022027251121762956
2023-04-17,1.0,1.0,25.53971619419647,0.0,0.016666666666666666,0.0020308347644740865
2023-04-18,1.0,1.0,25.743407711580698,0.0,0.016666666666666666,0.0018282232422859863
2023-04-19,1.0,1.0,25.482403492817472,0.0,0.016666666666666666,0.0017754600012008536
2023-04-20,1.0,1.0,24.81753083676102,0.0,0.08333333333333333,0.0013748394173505733
2023-04-21,1.0,1.0,23.92223696466115,0.0,0.03333333333333333,0.001107240303070281
2023-04-24,1.0,1.0,22.972950512065218,0.0,0.06666666666666667,0.000837312007834093
2023-04-25,1.0,1.0,21.717062922902706,0.0,0.31666666666666665,0.00016823219372313867
2023-04-26,1.0,1.0,20.550881590108947,0.0,0.3333333333333333,-0.000516675216121727
2023-04-27,1.0,1.0,20.24312234775243,0.0,0.1,-0.0005369126927422142
2023-04-28,1.0,1.0,20.33217051882354,0.0,0.016666666666666666,-0.0003597164881255007
2023-05-01,1.0,1.0,20.614630876031505,0.0,0.03333333333333333,2.2356080530050673e-05
2023-05-02,1.0,1.0,19.812520863961048,0.0,0.18333333333333332,0.00023821972464522028
2023-05-03,1.0,1.0,18.94500924578921,0.0,0.23333333333333334,0.0003126814379305961
2023-05-04,1.0,1.0,17.620507792825002,0.0,0.6,0.00018749023247595546
2023-05-05,1.0,1.0,17.610328311204057,0.0,0.18333333333333332,0.00046022523943590066
2023-05-08,1.0,1.0,17.65756319558533,0.0,0.13333333333333333,0.0007390826069205782
2023-05-09,1.0,1.0,17.70142415965365,0.0,0.21666666666666667,0.0008071665952680224
2023-05-10,1.0,1.0,18.38932059458944,0.0,0.11666666666666667,0.0008525906340544653
2023-05-11,1.0,1.0,19.170565254956895,0.0,0.11666666666666667,0.0011911172519077503
2023-05-12,1.0,1.0,19.48015025468398,0.0,0.2,0.001424834353326344
2023-05-15,1.0,1.0,19.767622040144847,0.0,0.23333333333333334,0.0017056123130190122
2023-05-16,1.0,1.0,20.4520981576718,0.0,0.3333333333333333,0.001972388324698235
2023-05-17,1.0,1.0,21.6430577957996,0.0,0.1,0.002340293076291828
2023-05-18,1.0,1.0,23.629208001969037,0.0,0.03333333333333333,0.00277337508091926
2023-05-19,1.0,1.0,25.565999130843714,0.0,0.1,0.003145891879105221
2023-05-22,1.0,1.0,27.42539500356648,0.0,0.3333333333333333,0.003428709365529634
2023-05-23,1.0,1.0,27.89443107095109,0.0,0.4666666666666667,0.003206291906720429
2023-05-24,1.0,1.0,27.208046275759674,0.0,0.75,0.0028648948338983477
2023-05-25,1.0,1.0,27.908121248715826,0.0,0.7,0.003093346437304088
2023-05-26,1.0,1.0,29.46102228504974,0.0,0.4,0.003677863559901675
2023-05-30,1.0,1.0,31.296158825019727,0.0,0.35,0.004256632060739603
2023-05-31,1.0,1.0,32.464320250480576,0.0,0.4166666666666667,0.004550469658490964
2023-06-01,1.0,1.0,33.797424858551906,0.0,0.016666666666666666,0.004712099021468539
2023-06-02,1.0,1.0,35.245345561274135,0.0,0.016666666666666666,0.004798290088327618
2023-06-05,1.0,1.0,36.72754338902238,0.0,0.03333333333333333,0.005062082806791783
2023-06-06,1.0,1.0,37.83315476055824,0.0,0.016666666666666666,0.00522768502468198
2023-06-07,1.0,1.0,37.56593719369851,0.0,0.016666666666666666,0.00501186889696191
2023-06-08,1.0,1.0,37.31780659590019,0.0,0.016666666666666666,0.004864042262087904
2023-06-09,1.0,1.0,37.58198790774731,0.0,0.03333333333333333,0.004742271313062062
2023-06-12,1.0,1.0,38.14678953375263,0.0,0.11666666666666667,0.004630017285421315
2023-06-13,1.0,1.0,39.0191223632264,0.0,0.1,0.004600155774529391
2023-06-14,1.0,1.0,40.01989839924856,0.0,0.05,0.004541526058896553
2023-06-15,1.0,1.0,41.40049008186968,0.0,0.1,0.0046426633581517565
2023-06-16,1.0,1.0,42.761662946950366,0.0,0.016666666666666666,0.0048411460939786965
2023-06-20,1.0,1.0,43.006157286964196,0.0,0.08333333333333333,0.00482582156895219
2023-06-21,1.0,1.0,42.47604079829471,0.0,0.016666666666666666,0.004588834971458751
2023-06-22,1.0,1.0,41.79648594892127,0.0,0.016666666666666666,0.0041176077617149955
2023-06-23,1.0,1.0,41.16547073164594,0.0,0.05,0.0033833346277518756
2023-06-26,1.0,1.0,39.73259917036008,0.0,0.18333333333333332,0.0026755342211170563
2023-06-27,1.0,1.0,38.402075577737506,0.0,0.1,0.0024332189613088507
2023-06-28,1.0,1.0,37.49776564012104,0.0,0.05,0.002264384640567641
2023-06-29,1.0,1.0,36.65804926947718,0.0,0.1,0.0019292892809210332
2023-06-30,1.0,1.0,36.74656647282236,0.0,0.11666666666666667,0.0018898766371897163
2023-07-03,1.0,1.0,36.88936371405327,0.0,0.11666666666666667,0.0019507784847662608
2023-07-05,1.0,1.0,37.17446143974478,0.0,0.26666666666666666,0.001962933093995181
2023-07-06,1.0,1.0,36.17341249571034,0.0,0.38333333333333336,0.001815041052989151
2023-07-07,1.0,1.0,35.66960984086616,0.0,0.36666666666666664,0.00129864734991674
2023-07-10,1.0,1.0,34.48309968031157,0.0,0.4,0.0008957451435060443
2023-07-11,1.0,1.0,33.66187802550748,0.0,0.38333333333333336,0.0005650176167383779
2023-07-12,1.0,1.0,33.753747533150616,0.0,0.11666666666666667,0.0006124423882409144
2023-07-13,1.0,1.0,34.529383418904324,0.0,0.16666666666666666,0.0009607362908517353
2023-07-14,1.0,1.0,35.539855125802646,0.0,0.05,0.001363447684157045
2023-07-17,1.0,1.0,36.54162099350568,0.0,0.1,0.0020099580693237955
2023-07-18,1.0,1.0,37.81636706203832,0.0,0.05,0.0026198246927294135
2023-07-19,1.0,1.0,39.07678290603877,0.0,0.26666666666666666,0.003131807448790253
2023-07-20,1.0,1.0,37.983906426698034,0.0,0.36666666666666664,0.003107679251627987
2023-07-21,1.0,1.0,36.85082311195062,0.0,0.21666666666666667,0.003095731271075713
2023-07-24,1.0,1.0,35.601688189764126,0.0,0.35,0.0029021606623547253
2023-07-25,1.0,1.0,34.88166377853583,0.0,0.31666666666666665,0.0025344927422844906
2023-07-26,1.0,1.0,33.78772754036879,0.0,0.03333333333333333,0.0023191515629519908
2023-07-27,1.0,1.0,33.56306154232489,0.0,0.48333333333333334,0.0020413263900584326
2023-07-28,1.0,1.0,33.354443115569836,0.0,0.08333333333333333,0.001904638887878312
2023-07-31,1.0,1.0,33.21225703619962,0.0,0.2833333333333333,0.0019647484212942184
2023-08-01,1.0,1.0,32.62202910496151,0.0,0.43333333333333335,0.001977213326940316
2023-08-02,1.0,1.0,30.3410359240688,0.0,0.7333333333333333,0.0016584988226818374
2023-08-03,1.0,1.0,28.38539963660103,0.0,0.7166666666666667,0.0011389145209857218
2023-08-04,1.0,1.0,26.573816255233677,0.0,0.85,0.0004750089630811309
2023-08-07,1.0,1.0,24.88735107312749,0.0,0.7166666666666667,-9.08804883819361e-05
2023-08-08,1.0,1.0,23.4698243441291,0.0,0.75,-0.000739751435374762
2023-08-09,1.0,1.0,22.49060464895813,0.0,0.75,-0.0013781755140401353
2023-08-10,1.0,1.0,21.13168369495576,0.0,0.7333333333333333,-0.0016871233278541156
2023-08-11,1.0,1.0,20.356820149025168,0.0,0.65,-0.002063192961629052
2023-08-14,1.0,1.0,19.054177463703294,0.0,0.6166666666666667,-0.002039931376934788
2023-08-15,1.0,1.0,17.844580684475837,0.0,0.85,-0.002029471541373744
2023-08-16,1.0,1.0,17.440788035000175,0.0,0.8666666666666667,-0.0020951795729331098
2023-08-17,1.0,1.0,17.853990822208505,0.0,0.9166666666666666,-0.0026150982807305475
2023-08-18,1.0,1.0,18.777049641223005,0.0,0.9,-0.00310722220646232
2023-08-21,1.0,1.0,18.35244022134919,0.0,0.9,-0.003214177347173403
2023-08-22,1.0,1.0,17.529336339135998,0.0,0.8833333333333333,-0.003233840014643341
2023-08-23,1.0,1.0,16.52363013000376,0.0,0.8166666666666667,-0.002967859631862632
2023-08-24,1.0,1.0,15.73705968374112,0.0,0.95,-0.0031285596402821506
2023-08-25,1.0,1.0,15.434432791125943,0.0,0.75,-0.0027285761433073377
2023-08-28,1.0,1.0,14.735833438721588,0.0,0.7166666666666667,-0.0021399559038091536
2023-08-29,1.0,1.0,14.60295063155541,0.0,0.55,-0.0012024035397078475
2023-08-30,1.0,1.0,14.826569227031413,0.0,0.4166666666666667,-0.0005495767523551171
2023-08-31,1.0,1.0,15.360312306896263,0.0,0.23333333333333334,0.00010411040862313697
2023-09-01,1.0,1.0,16.013517730096883,0.0,0.03333333333333333,0.0006519169853529386
2023-09-05,1.0,1.0,16.559237085015763,0.0,0.5,0.0013257073066071027
2023-09-06,1.0,1.0,16.32021271062928,0.0,0.5666666666666667,0.0017451888254384992
2023-09-07,1.0,1.0,15.342234811849423,0.0,0.5333333333333333,0.0018808502257988962
2023-09-08,1.0,1.0,14.807445349562576,0.0,0.36666666666666664,0.002033149372890302
2023-09-11,1.0,1.0,14.77746761355365,0.0,0.36666666666666664,0.0022146100461924675
2023-09-12,1.0,1.0,14.484428778714014,0.0,0.5333333333333333,0.00241749448317598
2023-09-13,1.0,1.0,14.067336732128515,0.0,0.18333333333333332,0.002464278947461432
2023-09-14,1.0,1.0,14.148876477939199,0.0,0.016666666666666666,0.0024222297253650446
2023-09-15,1.0,1.0,13.288685221340277,0.0,0.36666666666666664,0.0019647495028917465
2023-09-18,1.0,1.0,12.368493946526083,0.0,0.48333333333333334,0.0013910974796619124
2023-09-19,1.0,1.0,11.986813870336979,0.0,0.5,0.0009832557118668866
2023-09-20,1.0,1.0,12.09631180947746,0.0,0.7166666666666667,0.00032478989247537043
2023-09-21,1.0,1.0,13.302128524772156,0.0,0.9833333333333333,-0.0003732712899109603
2023-09-22,1.0,1.0,14.369726399349119,0.0,0.95,-0.0013760539747278663
2023-09-25,1.0,1.0,15.6076441931886,0.0,0.8666666666666667,-0.0021633294774909264
2023-09-26,1.0,1.0,17.138902909343447,0.0,1.0,-0.003079116926504786
2023-09-27,1.0,1.0,18.804560816739325,0.0,0.9833333333333333,-0.0035098864838283292
2023-09-28,1.0,1.0,19.433642938702892,0.0,0.9333333333333333,-0.0036215428737206103
2023-09-29,1.0,1.0,19.29722926753612,0.0,0.9333333333333333,-0.003620300645244091
2023-10-02,1.0,1.0,19.170559430024117,0.0,0.95,-0.003408870303039709
2023-10-03,1.0,1.0,19.83477314098218,0.0,1.0,-0.003449700788475568
2023-10-04,1.0,1.0,20.451543015443235,0.0,0.9666666666666667,-0.0032411801793046026
2023-10-05,1.0,1.0,21.051227632715573,0.0,0.95,-0.0031854203865754735
2023-10-06,1.0,1.0,20.044391025578612,0.0,0.85,-0.002755605698667137
2023-10-09,1.0,1.0,18.82894914832688,0.0,0.9,-0.002072303571367697
2023-10-10,1.0,1.0,18.156818630976876,0.0,0.7166666666666667,-0.0014531688826343318
2023-10-11,1.0,1.0,17.558835733192254,0.0,0.6333333333333333,-0.0006608354734152354
2023-10-12,1.0,1.0,17.46967713562602,0.0,0.65,0.00021457061483782464
2023-10-13,1.0,1.0,16.485544242409784,0.0,0.9833333333333333,0.0006753087964995934
2023-10-16,1.0,1.0,15.571706555851849,0.0,0.7666666666666667,0.001296459258574602
2023-10-17,1.0,1.0,14.851474534884952,0.0,0.8833333333333333,0.0018557672672558205
2023-10-18,1.0,1.0,14.53854504093226,0.0,0.9666666666666667,0.0020282780003735906
2023-10-19,1.0,1.0,14.824019967008867,0.0,1.0,0.001773623436537848
2023-10-20,1.0,1.0,15.902383568639976,0.0,1.0,0.001299463273694184
2023-10-23,1.0,1.0,17.36755058361582,0.0,0.9666666666666667,0.0009284820240331894
2023-10-24,1.0,1.0,18.537402304401635,0.0,0.9,0.0004727171176572534
2023-10-25,1.0,1.0,20.398627525357874,0.0,0.95,-0.00031559041971523824
2023-10-26,1.0,1.0,22.830026668958208,0.0,0.9666666666666667,-0.00125810630358749
2023-10-27,1.0,1.0,25.08775444515852,0.0,0.9666666666666667,-0.002041361266318424
2023-10-30,1.0,1.0,26.6856360137584,0.0,0.8833333333333333,-0.002448948626049901
2023-10-31,1.0,1.0,27.959540117929638,0.0,0.75,-0.0030311976318243184
2023-11-01,1.0,1.0,27.495881310019808,0.0,0.4666666666666667,-0.0030888239191422333
2023-11-02,1.0,1.0,25.81597618331789,0.0,0.3333333333333333,-0.002920940266961042
2023-11-03,1.0,1.0,24.569251991831056,0.0,0.3,-0.0023709843600714904
2023-11-06,1.0,1.0,23.528509632999967,0.0,0.2833333333333333,-0.0017220884535008906
2023-11-07,1.0,1.0,23.126211375561724,0.0,0.26666666666666666,-0.0008636028405939056
2023-11-08,1.0,1.0,22.78311921101624,0.0,0.26666666666666666,8.273994302610074e-05
2023-11-09,1.0,1.0,22.23454404388721,0.0,0.36666666666666664,0.0008636849725588182
2023-11-10,1.0,1.0,22.298324714740023,0.0,0.2,0.0017273619579508937
2023-11-13,1.0,1.0,22.35754962338906,0.0,0.3,0.002694117260117903
2023-11-14,1.0,1.0,23.453386410148664,0.0,0.2,0.003799457423085822
2023-11-15,1.0,1.0,24.63433922120111,0.0,0.23333333333333334,0.004704014370289242
2023-11-16,1.0,1.0,25.55369989782517,0.0,0.26666666666666666,0.005393058226285282
2023-11-17,1.0,1.0,26.515008887757848,0.0,0.11666666666666667,0.0057671959083066306
2023-11-20,1.0,1.0,27.9021294407803,0.0,0.05,0.006162781226013426
2023-11-21,1.0,1.0,29.190169954301144,0.0,0.05,0.006587865237191807
2023-11-22,1.0,1.0,30.78909258104389,0.0,0.03333333333333333,0.00653780265320531
2023-11-24,1.0,1.0,32.105408509823356,0.0,0.016666666666666666,0.0060794912469822075
2023-11-27,1.0,1.0,33.42621376841776,0.0,0.03333333333333333,0.005494149333991398
2023-11-28,1.0,1.0,34.57286719857744,0.0,0.05,0.004916402977131587
2023-11-29,1.0,1.0,36.0147865245422,0.0,0.1,0.004252853560888867
