,feat_rsi_14,feat_macd_line,feat_macd_signal,feat_macd_hist,feat_roc_10,feat_roc_20,feat_stoch_k,feat_stoch_d,feat_williams_r
2020-04-15,58.773059435723376,1.946505699682291,-1.9872840919177959,3.933789791600087,9.994747578428479,14.982976489283873,90.29706895246288,95.59928022847457,-9.702931047537117
2020-04-16,60.843240589057224,2.9727765526595533,-0.995271963002326,3.9680485156618794,16.971094759332832,20.753110209408295,96.65772813851395,94.99559318206234,-3.342271861486057
2020-04-17,61.94229468279999,3.9056916249383278,-0.015079245414195253,3.920770870352523,15.741088997355332,21.1809010741617,96.57783610217254,94.51087773104975,-3.422163897827459
2020-04-20,59.68708593038139,4.388680856202626,0.865672774909169,3.523008081293457,16.01680272566234,24.628007789401906,89.42499394356508,94.22018606141717,-10.575006056434916
2020-04-21,53.258638526834176,4.0908664524260985,1.510711510412555,2.5801549420135435,4.280335833156087,20.198281895867318,67.40533770937489,84.46938925170413,-32.594662290625116
2020-04-22,57.11151286669862,4.295930909466762,2.0677553902233967,2.228175519243365,7.418537564669204,14.869866608974775,84.41194616574538,80.41409260622842,-15.58805383425462
2020-04-23,56.73873196534147,4.371740275556618,2.5285523672900414,1.843187908266577,4.960859841899552,15.479978468618565,82.99264614774056,78.26997667428691,-17.007353852259442
2020-04-24,58.87169328462595,4.64615734793415,2.9520733634188634,1.6940839845152862,6.462210339588201,11.43303967651048,90.22694383457046,85.87717871601876,-9.773056165429534
2020-04-27,59.97276527624369,4.94541689121553,3.350742068978197,1.5946748222373328,6.171501184373012,16.330271995939302,94.8133442997376,89.3443114273495,-5.1866557002624045
2020-04-28,56.15141134956299,4.7996470199816486,3.6405230591788875,1.159123960802761,-0.1699238220119221,10.133309411687213,72.48224678537494,85.84084497322765,-27.517753214625056
2020-04-29,61.0843695342827,5.229033622063554,3.958225171755821,1.270808450307733,4.569549567350693,15.021012090507044,95.42883522665988,87.57480877059076,-4.571164773340121
2020-04-30,60.995694930636944,5.498678304751138,4.266315798354884,1.232362506396254,2.6541634992306165,20.0756988610855,94.69239088600587,87.53449096601354,-5.307609113994126
2020-05-01,55.09103398694037,5.155081797029226,4.444068998089753,0.711012798939473,-1.1844432497982573,14.370201481483164,55.51497287169514,81.87873299478694,-44.48502712830486
2020-05-04,56.89717676655329,5.024969300047587,4.56024905848132,0.46472024156626723,1.1657401821486382,17.369257213079504,70.62769365239505,73.61168580336532,-29.372306347604944
2020-05-05,58.65885090463806,5.060408771526852,4.660281001090427,0.4001277704364252,6.232614725219246,10.779727399801455,84.97882160704347,70.37382937704452,-15.021178392956518
2020-05-06,59.63457586626073,5.13740055794176,4.755704912460693,0.3816956454810665,3.80622777306448,11.507131774875345,88.28262696749552,81.29638074231131,-11.717373032504485
2020-05-07,61.68410974025124,5.364133732045644,4.877390676377684,0.4867430556679606,5.367662370523734,10.594804419411352,95.23566052613303,89.49903636689062,-4.764339473866973
2020-05-08,63.816947655096996,5.723150541054508,5.046542649313049,0.6766078917414591,5.153387795166308,11.948620893692823,99.3448787008107,94.28772206481305,-0.6551212991893016
2020-05-11,65.19641016790973,6.099551870127499,5.2571444934759395,0.8424073766515594,5.2467979619082685,11.742105344642107,94.5918466646685,96.39079529720404,-5.408153335331509
2020-05-12,59.43014131107588,5.9460252547843595,5.394920645737623,0.5511046090467362,5.021274287086289,4.842818123892047,67.84941384939755,87.26204640495888,-32.15058615060246
2020-05-13,56.29212958440412,5.536213613591173,5.423179239308333,0.11303437428283925,0.15524946935646275,4.731893238162448,52.903188757721914,71.78148309059596,-47.096811242278086
2020-05-14,58.41036066827615,5.3506782803321755,5.408679047513102,-0.058000767180926616,1.3338806450583485,4.0234475174934055,63.07420367684468,61.27560209465468,-36.92579632315532
2020-05-15,59.62887910385732,5.259211438713464,5.378785525753175,-0.11957408703971062,4.949703162264503,3.7066334874757514,71.55477793893249,62.51072345783299,-28.445222061067515
2020-05-18,63.001337136091436,5.459466276585175,5.394921675919575,0.06454460066560053,5.673260563992406,6.9051362241734955,92.88154798524867,75.8368432003419,-7.118452014751323
2020-05-19,62.23421182312278,5.508675500164486,5.417672440768557,0.09100305939592879,4.226774232037678,10.722827510444677,84.03628542798747,82.82420378405618,-15.963714572012528
2020-05-20,65.79852117048995,5.845820230375239,5.503301998689894,0.3425182316853448,5.657533967875999,9.679100370096332,98.20738794511244,91.70840711944949,-1.7926120548875557
2020-05-21,62.277290917661915,5.842319946208704,5.571105588193657,0.27121435801504745,3.1782470292070077,8.716506969559774,84.44337008653663,88.89568115321214,-15.556629913463373
2020-05-22,62.94674357310501,5.836019038308933,5.624088278216712,0.2119307600922209,2.134662918584341,7.398058172064916,84.64398349971505,89.09824717712134,-15.356016500284944
2020-05-26,62.01654342781755,5.715115572915721,5.642293737156514,0.07282183575920698,0.9564941224706339,6.253477398502463,74.23200474254915,81.1064527762669,-25.767995257450853
2020-05-27,63.19734790292927,5.654976213158477,5.644830232356907,0.010145980801570254,3.6781912248084336,8.884157582095892,81.3423566754591,80.07278163924106,-18.6576433245409
2020-05-28,62.69363254329718,5.519483657634225,5.61976091741237,-0.10027725977814494,4.855479772538715,5.018267348476754,79.63594164859147,78.40343435553321,-20.36405835140853
2020-05-29,65.97458642159387,5.619259942197061,5.619660722369309,-0.00040078017224765006,5.197673301232774,6.600884704449632,98.63710684357997,86.53846838921015,-1.362893156420027
2020-06-01,66.63105092738212,5.689235306974183,5.633575639290284,0.05565966768389874,4.832710655106871,10.021618649490291,97.88732627207575,92.05345825474903,-2.1126737279242387
2020-06-02,68.1168473560513,5.804467469834407,5.667754005399109,0.13671346443529764,3.6055104740389234,9.483321041885596,99.69544381782707,98.73995897782756,-0.3045561821729298
2020-06-03,69.11668294417439,5.913159511281265,5.716835106575541,0.19632440470572377,4.33306964850908,8.742992951906185,96.3687200444977,97.98383004480013,-3.6312799555022983
2020-06-04,65.64486490045451,5.7985087158786826,5.73316982843617,0.06533888744251293,1.5731014301611508,7.31963414579766,85.81708263743502,93.96041549991988,-14.182917362564984
2020-06-05,70.17414216562858,6.014340906590519,5.78940404406704,0.2249368625234789,4.72757790669704,8.056079040277094,96.27139005138183,92.81906424443815,-3.7286099486181747
2020-06-08,71.77370963617898,6.263276820861819,5.884178599425996,0.3790982214358225,5.177218148590584,7.422397223207107,99.26725087045676,93.7852411864245,-0.7327491295432338
2020-06-09,73.22847316930637,6.526536846905003,6.012650248921798,0.5138865979832055,6.225991173432491,7.242036535542548,95.65222307998505,97.06362133394117,-4.347776920014957
2020-06-10,75.49768449623195,6.891352540650672,6.188390707267573,0.7029618333830996,6.917368708581901,10.84999398221704,93.29980830670927,96.07309408571699,-6.700191693290734
2020-06-11,54.65361468243143,6.125423740270833,6.175797313868225,-0.05037357359739225,1.7522495252153905,6.692809419015344,42.21105431309892,77.05436189993104,-57.78894568690107
2020-06-12,56.62003404510839,5.6039077916221345,6.061419409419007,-0.45751161779687255,1.0798784135541026,6.333680266773954,50.0,61.836954206602684,-50.0
2020-06-15,59.5358283083501,5.3603959575376905,5.921214719042744,-0.5608187615050539,2.0037607836991578,6.933307399702711,62.01840255591054,51.409818956336444,-37.98159744408946
2020-06-16,63.32801822563708,5.435589213079197,5.824089617850035,-0.3885004047708378,3.0641264147551457,6.780114287615858,73.9244602387124,61.98095426487428,-26.0755397612876
2020-06-17,64.01017449398262,5.493980896282636,5.758067873536556,-0.2640869772539194,2.927877225189012,7.387813833088368,77.96427396312748,71.3023789192501,-22.03572603687251
2020-06-18,64.61772412095186,5.52976976190908,5.712408251211061,-0.182638489301981,3.935667807532153,5.570681284259985,78.34857967324739,76.74577129169573,-21.651420326752614
2020-06-19,64.54661898937485,5.491601804609672,5.668246961890783,-0.17664515728111052,1.8982865390349848,6.715607420757247,78.10397250992537,78.13894204876671,-21.89602749007462
2020-06-22,66.99178802747217,5.598545977043386,5.654306764921303,-0.05576078787791694,2.148624456980113,7.437081580902529,93.39448667959559,83.2823462875894,-6.6055133204044125
2020-06-23,68.93022386366815,5.78605368975974,5.680656149888991,0.10539753987074896,2.2770214618346323,8.644779790498111,88.26220315906674,86.58688744952919,-11.737796840933251
2020-06-24,59.70597532050505,5.457793566583945,5.636083633227981,-0.17829006664403657,-1.0194112965607798,5.827440973981076,62.1951730105415,81.2839542830679,-37.8048269894585
2020-06-25,62.171424160419654,5.3234832238271395,5.573563551347814,-0.2500803275206742,5.132037555581432,6.974213184498374,73.9837549660863,74.8137103785648,-26.01624503391371
2020-06-26,53.36523679642445,4.694112258601876,5.397673292798627,-0.7035610341967509,1.8399170120616106,2.939664292256276,44.4613986608236,60.213442212483756,-55.538601339176395
2020-06-29,56.36664411571483,4.3565236512226875,5.18944336448344,-0.8329197132607522,1.7130874713678128,3.751174430008702,57.77438693450199,58.73984685380392,-42.225613065498
2020-06-30,61.24661119369542,4.422100038126729,5.035974699212098,-0.6138746610853696,1.955939831426357,5.079998715212954,81.96143742808647,61.399074341137315,-18.038562571913534
2020-07-01,63.88738840408984,4.65362450865743,4.959504661101166,-0.305880152443736,2.8199698356745877,5.830412315439516,94.86284976297537,78.19955804185457,-5.137150237024618
2020-07-02,65.381771651261,4.917597858834341,4.951123300647801,-0.03352544181345962,3.2380889559672625,7.301197188118673,90.87718617259439,89.23382445455205,-9.122813827405604
2020-07-06,70.2216343160205,5.562961453307821,5.073490931179805,0.4894705221280162,5.793485439333339,7.80174893260414,97.49778330243392,94.41260641266786,-2.502216697566084
2020-07-07,67.31198989370387,5.863195989930233,5.23143194292989,0.6317640470003427,4.000153861823536,6.234726602995624,81.8528697289733,90.07594640133384,-18.147130271026693
2020-07-08,69.86533877776282,6.301235449560437,5.445392644256,0.8558428053044373,4.480788482790436,6.85983846003762,96.2175321096039,91.85606171367033,-3.7824678903961013
2020-07-09,71.42292264891083,6.747320856852269,5.705778286775254,1.0415425700770156,7.578673609245406,6.482004457782509,97.29622751390451,91.7888764508272,-2.7037724860954793
2020-07-10,72.666507555196,7.162718129888361,5.997166255397875,1.165551874490486,7.291794712196649,12.798049910883913,99.03270194049982,97.5154871880027,-0.9672980595001829
2020-07-13,63.62183869747695,6.973383607505127,6.192409725819326,0.7809738816858012,7.626345529566112,9.60658097042481,65.32059447184088,87.21650797541503,-34.679405528159116
2020-07-14,65.19416882191469,6.891557670006648,6.332239314656791,0.5593183553498573,7.2187444587609795,9.055495337041885,70.96173637856847,78.43834426363635,-29.038263621431515
2020-07-15,65.65713699675291,6.791191864673863,6.424029824660206,0.3671620400136568,5.371561981064077,7.43256633284782,72.59551794271654,69.6259495977086,-27.40448205728346
2020-07-16,62.643409144796316,6.493170982208028,6.437858056169771,0.05531292603825655,3.445243097437244,6.362367749225223,67.10846909766191,70.2219078063156,-32.89153090233808
2020-07-17,62.952082139656824,6.209615671918442,6.3922095793195055,-0.1825939074010634,2.8668904065726966,6.197811824174875,68.03330968942443,69.24576557660092,-31.966690310575572
2020-07-20,69.59037410203359,6.503813440654767,6.414530351586558,0.08928308906820881,3.247023358187696,9.228624622989392,88.93785732110462,74.69321203606361,-11.062142678895379
2020-07-21,64.86277736953579,6.438426451536714,6.419309571576589,0.019116879960124677,2.87986246455413,6.995215255968736,74.50459342494875,77.15858681182588,-25.49540657505125
2020-07-22,65.70219330076186,6.38801239771405,6.413050136804081,-0.025037739090031153,1.9000740901420672,6.466000873928074,73.11938397709156,78.85394490771493,-26.880616022908438
2020-07-23,55.145456574025566,5.72369491658452,6.275179092760169,-0.5514841761756486,-1.5905038624793013,5.867630650286358,30.82801486274694,59.48399742159571,-69.17198513725306
2020-07-24,51.962105941467534,4.942548395861337,6.008652953380403,-1.0661045575190657,-3.185969475022996,3.873510883461727,22.956090710066196,42.301163183301526,-77.04390928993381
2020-07-27,56.94394836594537,4.6379741646884725,5.734517195642018,-1.096543030953545,0.6111187901469799,8.284070350245804,47.644760213143876,33.8096219286523,-52.355239786856124
2020-07-28,52.67375035037501,4.082447834569052,5.404103323427425,-1.3216554888583731,-1.3672841054482952,5.752759607715116,29.723821719195033,33.44155754746833,-70.27617828080497
2020-07-29,55.861371770449,3.8368074602701085,5.0906441507959626,-1.253836690525854,-0.43311801810959216,4.915178760160572,45.74976248502623,41.03944813912168,-54.25023751497377
2020-07-30,57.28495770642651,3.7091211684257814,4.814339554321927,-1.105218385896146,0.775706160659647,4.247674221053413,53.11313974141848,42.862241315213204,-46.88686025858152
2020-07-31,61.82790612465408,3.9385510476514014,4.639181852987822,-0.700630805336421,2.455475594585136,5.392761795414728,84.66942259444112,61.17744160696191,-15.330577405558879
2020-08-03,64.9229869866527,4.359801503655262,4.583305783121311,-0.22350427946604867,0.9745880933400002,4.253256554564562,95.91083609796101,77.89779947794017,-4.08916390203899
2020-08-04,65.75590524919767,4.719928766864484,4.610630379869946,0.10929838699453853,2.416668516216856,5.366127710262212,99.47804757619438,93.35276875619881,-0.5219524238056177
2020-08-05,66.33271981955149,5.001737324697672,4.688851768835491,0.3128855558621808,2.3100423834145083,4.254008990355135,97.67325917454409,97.68738094956645,-2.3267408254559134
2020-08-06,69.31529337729161,5.451911558482493,4.841463726764892,0.6104478317176012,6.445488257575399,4.752468655403711,98.56299118653511,98.57143264575784,-1.4370088134648797
2020-08-07,63.92969629327299,5.489603558711337,4.971091693154181,0.5185118655571568,6.225545396032357,2.8412319450380696,85.16479618620622,93.8003488490951,-14.835203813793788
2020-08-10,62.03040171309407,5.364038838737031,5.049681122270751,0.3143577164662794,3.917423740076368,4.552482642788633,80.26199194882929,87.99659310719017,-19.738008051170706
2020-08-11,54.35464468886233,4.796100614722434,4.998965020761088,-0.2028644060386542,3.2631147394877322,1.851214584863881,58.62211737270264,74.68296850257934,-41.37788262729736
2020-08-12,61.10663753897042,4.828556761222387,4.964883368853348,-0.13632660763096105,4.6541158906752385,4.2008400580594305,86.81308050783512,75.23239660978898,-13.186919492164877
2020-08-13,61.674177535278254,4.848419812550105,4.9415906575927,-0.09317084504259476,4.3464963394800895,5.15591854001793,86.50836392502524,77.3145206018543,-13.49163607497476
2020-08-14,61.1779840022078,4.783201735019588,4.909912873078078,-0.12671113805848933,2.3966270034228505,4.910951189170272,84.73195918873147,86.01780120719724,-15.268040811268536
2020-08-17,64.23772861355924,4.929675593361765,4.913865417134815,0.01581017622694958,2.2050643454365924,3.201142733337703,97.30436089511862,89.51489466962506,-2.6956391048813866
2020-08-18,66.6140889625073,5.199651199550431,4.9710225736179385,0.2286286259324921,2.807158887795813,5.291667129054214,97.76362322009842,93.2666477679828,-2.2363767799015806
2020-08-19,63.411961100018104,5.202741865141377,5.0173664319226265,0.18537543321875027,1.8631317240287573,4.216213239927172,83.92963315048523,92.99920575523406,-16.070366849514777
2020-08-20,66.91938030425436,5.451398815569803,5.104172908652062,0.3472259069177408,1.9261497761407311,8.495787791360595,96.83544059304585,92.84289898787647,-3.16455940695415
2020-08-21,68.56328058895883,5.738849341110836,5.231108195143817,0.5077411459670182,3.8309919511251103,10.295037490193106,97.34612395553495,92.7037325663553,-2.653876044465046
2020-08-24,70.01889694153806,6.039059513751397,5.3926984588653335,0.6463610548860634,4.9276783857509745,9.038140168745363,88.90970679126943,94.36375711328337,-11.090293208730571
2020-08-25,71.80054179054025,6.383335902771819,5.590825947646631,0.7925099551251877,7.794405037845756,11.311860156978806,99.06667160340547,95.10750078340324,-0.9333283965945268
2020-08-26,76.00169065032858,7.066933721199064,5.886047502357118,1.1808862188419456,7.393514009618886,12.391732610695097,99.057594055321,95.67799081666526,-0.9424059446790013
2020-08-27,74.22514682687806,7.449388315625356,6.1987156650107655,1.2506726506145904,6.815170308978146,11.457887776467304,90.41745998092912,96.1805752132185,-9.582540019070874
2020-08-28,75.23889296298833,7.782202468964158,6.515413025801444,1.2667894431627138,7.484566006428023,10.060570139849935,95.48252132418294,94.98585845347765,-4.517478675817066
2020-08-31,76.79924928205858,8.141733104835225,6.840677041608201,1.3010560632270245,7.104459188670499,9.466181430612558,93.63514361333051,93.17837497281415,-6.364856386669492
2020-09-01,79.74699586040326,8.732685331909352,7.219078699668431,1.5136066322409203,7.896539954181366,10.925367265129328,99.59073981169036,96.23613491640123,-0.40926018830964717
2020-09-02,81.19674336629821,9.322716723871451,7.639806304509036,1.6829104193624156,9.65592288039066,11.698957166851727,97.74255563779226,96.98947968760434,-2.25744436220773
2020-09-03,57.315751305718514,8.454248333545593,7.802694710316347,0.6515536232292458,2.672100590161332,4.649719025837711,48.59424085301052,81.97584543416434,-51.40575914698948
2020-09-04,53.11786020989162,7.371951241837905,7.716546016620659,-0.34459477478275335,0.6066596248980655,4.460892657423746,37.160865120058226,61.16588720362031,-62.839134879941774
2020-09-08,41.47577657288843,5.352695437240982,7.2437759007447236,-1.8910804635037417,-4.82318247021623,-0.13317500455543121,0.8569993389660997,28.87070177067824,-99.1430006610339
2020-09-09,48.54225910352645,4.342250043818581,6.663470729359496,-2.321220685540915,-2.7915696066855555,4.78524918910173,24.290786377831825,20.769550278952014,-75.70921362216818
2020-09-10,44.499779641147356,3.059168212980296,5.942610226083657,-2.8834420131033607,-6.720097167904697,0.1765655161451535,7.919600962782799,11.022462226526871,-92.0803990372172
2020-09-11,43.178697616696205,1.868274389628425,5.1277430587926105,-3.2594686691641854,-7.077813588705864,-0.7450083299500203,9.699501963213818,13.969963101276113,-90.30049803678618
2020-09-14,47.371814464884714,1.2896728561865416,4.360129018271397,-3.070456162084856,-5.937850883557594,1.1022927541272904,22.56832892940852,13.39581061846834,-77.43167107059148
2020-09-15,50.62115480018758,1.1327660641076136,3.7146564274386407,-2.581890363331027,-5.364896589209497,1.3584157107662376,33.22404818107745,21.830626357899888,-66.77595181892255
2020-09-16,47.0514540382448,0.6419376485093267,3.100112671652778,-2.4581750231434514,-8.438926027945886,-1.2087692392650795,21.06554691076278,25.61930800708288,-78.93445308923722
2020-09-17,43.84174170127127,-0.09215052712943361,2.461660031896336,-2.5538105590257696,-10.714758024522117,-2.0934439157997824,9.885969376337526,21.39185482272588,-90.11403062366247
2020-09-18,41.39604732700868,-0.941455336214915,1.781036958274086,-2.722492294489001,-7.146587899935983,-4.665451327225239,10.374335064679054,13.775283783926417,-89.62566493532094
2020-09-21,42.04197211412057,-1.5450809515921264,1.1158133763008435,-2.66089432789297,-5.6668233188400485,-5.094542023031694,17.05467138930542,12.438325276773961,-82.94532861069459
2020-09-22,46.93331661928203,-1.6039319095484643,0.571864319130982,-2.175796228679446,0.937210099978272,-3.931175723489206,28.508922467513102,18.64597630716582,-71.4910775324869
2020-09-23,40.73548912260743,-2.2954660715938644,-0.0016017590139872917,-2.293864312579877,-4.937383395573612,-7.591122508022795,10.516793776983206,18.69346254460054,-89.4832062230168
2020-09-24,41.955845551357804,-2.712986648969661,-0.5438787370051221,-2.169107911964539,-2.5519504233341928,-9.100554043114077,18.320707685726205,19.115474643407467,-81.6792923142738
2020-09-25,47.766207684273525,-2.516994314776184,-0.9385018525593345,-1.5784924622168497,0.4104216311562752,-6.696440835530555,51.83340102729008,26.89030082999979,-48.16659897270992
2020-09-28,52.45175332973636,-1.8848396728429861,-1.127769416616065,-0.7570702562269211,0.7413899250513756,-5.2404835867214885,77.3653511934859,49.17315330216736,-22.634648806514093
2020-09-29,51.35228468152148,-1.4677972648002537,-1.1957749862529028,-0.27202227854735095,-1.114450433157997,-6.41955790909057,71.70668899185739,66.96848040421109,-28.293311008142616
2020-09-30,52.95790309436284,-0.9735596382047902,-1.1513319166432803,0.17777227843849008,1.1762176026457978,-7.361968558715046,84.50906435598198,77.86036818044171,-15.49093564401802
2020-10-01,56.56061117025854,-0.22344656582407652,-0.9657548464794395,0.742308280655363,4.41328512597758,-6.774345720725261,97.23318251023953,84.4829786193596,-2.76681748976047
2020-10-02,49.24763512894739,-0.26659524728097495,-0.8259229266397468,0.5593276793587718,2.787875211725901,-4.5579506407566,62.362758132652594,81.36833499962466,-37.637241867347406
2020-10-05,53.96982109760559,0.1693040817415863,-0.6268775249634801,0.7961816067050664,4.728792730996303,-1.2060029170234565,88.05446250509296,82.55013438266165,-11.94553749490704
2020-10-06,49.71237025785079,0.11003085995878337,-0.47949584797902745,0.5895267079378108,0.983555698665808,1.9299837819908876,66.09576372954774,72.17099478909772,-33.90423627045225
2020-10-07,53.475128923302805,0.44205369188870236,-0.2951859400054815,0.7372396318941838,5.966084777082242,0.734132902359127,87.00048785195034,80.38357136219697,-12.999512148049664
2020-10-08,54.61977726471069,0.8160075111925948,-0.07294724976586622,0.888954760958461,6.03639478858825,3.3303985628925568,93.54413719897926,82.21346292682574,-6.455862801020737
2020-10-09,57.843239727334556,1.4427110110983676,0.23018440240698054,1.212526608691387,5.210632649763274,5.642439844434269,99.67433021574692,93.40631842222547,-0.3256697842530834
2020-10-12,63.560805493462716,2.620867203428304,0.7083209626112453,1.9125462408170586,6.251798632433843,7.039538762680582,91.91502906917994,95.04449882796867,-8.084970930820068
2020-10-13,63.55027130713308,3.5132581169311834,1.269308393475233,2.2439497234559505,6.729471275655722,5.540024220716936,91.88740829566353,94.49225586019675,-8.112591704336461
2020-10-14,60.87985137855054,3.976149022923721,1.8106765193649306,2.1654725035587905,5.118054062817379,6.354471118262964,83.715339866941,89.17259241059479,-16.284660133059006
2020-10-15,58.76120673130498,4.137148003875552,2.275970816267055,1.8611771876084973,2.7812244830879096,7.317252975497655,71.46183938676064,82.35486251645501,-28.538160613239363
2020-10-16,57.02742304137394,4.089302506112858,2.638637154236216,1.4506653518766424,5.1766294824883765,8.108822664359467,62.73944303488687,72.63887409619613,-37.26055696511313
2020-10-19,52.12137740333266,3.6294867307751133,2.8368070695439953,0.792679661231118,1.2992518858078776,6.089483545537596,43.13068313922095,59.110655186956116,-56.86931686077905
2020-10-20,52.68906867549367,3.276532768367531,2.9247522093087026,0.3517805590588283,3.361680432072825,4.378300130199219,45.670300741849374,50.51347563865236,-54.329699258150626
2020-10-21,52.44754241726219,2.9451125264437223,2.9288242727357066,0.016288253708015787,1.525431840826286,7.58252517474883,44.754391827078834,44.51845856938301,-55.245608172921166
2020-10-22,52.43576486771308,2.6510917570069523,2.873277769589956,-0.22218601258300374,0.9843249982675871,7.080137529754034,42.78326726229217,44.402653277073426,-57.21673273770783
2020-10-23,53.07068762878725,2.435193902355877,2.7856609961431404,-0.3504670937872634,-0.3395055299827123,4.853436733787531,45.19601075544511,44.244556614938666,-54.80398924455489
2020-10-26,47.82806609593872,1.8976657598451538,2.6080619488835435,-0.7103961890383896,-4.773706453287113,1.17964966438372,17.922679888013658,35.30065263525028,-82.07732011198634
2020-10-27,50.52742618307996,1.6296007060831244,2.41236970032346,-0.7827689942403357,-4.026886389368957,2.4315967234108906,28.50241118566056,30.540367276373072,-71.49758881433944
2020-10-28,39.46287395825537,0.521919837160965,2.034279727690961,-1.512359890529996,-6.99170823832507,-2.2314935830596245,0.9969704735258703,15.807353849066658,-99.00302952647412
2020-10-29,45.04863418652847,0.02704827504635432,1.6328334371620397,-1.6057851621156853,-4.725953521761053,-2.0761684150797164,19.210170034952473,16.236517231379597,-80.78982996504753
2020-10-30,39.28730806586367,-0.9201829104785588,1.1222301676339201,-2.042413078112479,-6.630620857263503,-1.7972340489442524,7.705133634098275,9.304091380858834,-92.29486636590173
2020-11-02,39.994687229719204,-1.6039654560027543,0.5769910429065853,-2.1809564989093397,-4.86961853455831,-3.6336352593923302,10.245096206181627,12.386799958410753,-89.75490379381837
2020-11-03,45.333428984905055,-1.7488794637257001,0.11181694158012823,-1.8606964053058284,-3.431668942707194,-0.18535025397487678,29.20150661756003,15.717245485946606,-70.79849338243997
2020-11-04,56.32060400011221,-0.8644793521343104,-0.08344231716275949,-0.7810370349715509,0.9571065826863243,2.497138432075552,75.81753496759102,38.42137926377752,-24.182465032408988
2020-11-05,61.415892414523384,0.43497436784679167,0.020241019839150748,0.41473334800764095,3.592801124569239,4.612490962444,96.48135282362631,67.16679813625909,-3.518647176373693
2020-11-06,61.557911402496586,1.4656554368237948,0.30932390323607956,1.1563315335877153,3.466318555768481,3.115044682602117,97.25535211706202,89.85141330275974,-2.7446478829379757
2020-11-09,55.53357612795575,1.776239424967855,0.6027070075824347,1.1735324173854202,2.895138546670394,-2.0167733222507267,67.20542770600305,86.98071088223041,-32.79457229399695
2020-11-10,50.92434193144635,1.586912124555738,0.7995480309770955,0.7873640935786426,0.26887771732059856,-3.7688360722511876,51.134614052878774,71.86513129198124,-48.865385947121226
2020-11-11,55.772231766235386,1.9262489944970298,1.0248882236810823,0.9013607708159475,6.670591275235645,-0.7875052428250687,70.84239674352818,63.060812834136634,-29.15760325647182
2020-11-12,54.527875218185805,2.0616683646392744,1.2322442518727208,0.8294241127665536,4.34530142607479,-0.5860090214629775,66.61480799167478,62.863939596027215,-33.38519200832521
2020-11-13,56.473424915354165,2.346094630026414,1.4550143275034595,0.8910803025229546,7.999846834342278,0.8387864643317422,74.47927091762344,70.64549188427543,-25.52072908237656
2020-11-16,58.201458483402774,2.723283779132828,1.7086682178293333,1.0146155613034946,8.600637186387475,3.3122004293107263,81.53559228456753,74.20989039795522,-18.46440771543248
2020-11-17,57.19952481960392,2.9135778858953927,1.9496501514425453,0.9639277344528474,6.415436194704041,2.7636107205639933,78.64462925948658,78.21983082055914,-21.35537074051342
2020-11-18,54.83831492963144,2.8571575590494263,2.1311516329639217,0.7260059260855045,1.1153259379626606,2.0831073786196335,71.93029055719933,77.37017070041777,-28.069709442800672
2020-11-19,56.85408789729247,2.9614775782977745,2.2972168220306926,0.6642607562670819,-0.6827710403239617,2.885499478630285,78.9866119241434,76.5205105802764,-21.013388075856593
2020-11-20,54.544127352681386,2.84991659533506,2.407756776691566,0.44215981864349363,-1.435789918560398,1.9807595848391701,69.04592191602819,73.32094146579027,-30.95407808397181
2020-11-23,54.55407949015127,2.7308320846268543,2.472371838278624,0.25846024634823017,0.6237285884432926,3.536924941904311,52.75382952358354,66.92878778791834,-47.24617047641646
2020-11-24,58.53871526890775,2.9318806750546855,2.5642736056338364,0.3676070694208491,3.8988029318494988,4.178163661496082,74.78397136755517,65.52790760238894,-25.216028632444832
2020-11-25,60.205651784530914,3.200372901003675,2.691493464707804,0.5088794362958708,2.250134177916969,9.070822707305839,84.55716602072293,70.69832230395384,-15.44283397927707
2020-11-27,62.64511776365586,3.5920372262148135,2.8716022170092064,0.7204350092056071,3.678923749543797,8.184085501771717,94.06648298900275,84.46920679242692,-5.933517010997245
2020-11-30,63.18811931464601,3.9066216432289593,3.0786061022531572,0.8280155409758021,2.986973725699907,11.225773883080224,97.18660974220086,91.93675291730881,-2.813390257799146
2020-12-01,66.49043492388253,4.414895505242953,3.3458639828511165,1.0690315223918363,3.4993106483236462,12.40091084759806,92.27930864252937,94.51080045791095,-7.720691357470632
2020-12-02,66.81604178785247,4.793915847662163,3.635474355813326,1.158441491848837,3.96209584464112,10.631717770231132,92.78922588789192,94.08504809087401,-7.210774112108083
2020-12-03,67.1945157751178,5.070538997794586,3.922487284209578,1.1480517135850077,4.884359085593968,6.0541615473414945,91.11601756835528,92.06151736625883,-8.883982431644728
2020-12-04,68.31673989951749,5.328399216762534,4.20366967072017,1.1247295460423645,4.494145944120205,3.780690176779897,97.97857429257812,93.96127258294173,-2.0214257074218898
2020-12-07,69.86559587545096,5.607710530056977,4.484477842587531,1.1232326874694456,5.80962698309605,4.290423026006393,98.0572345079586,95.71727545629729,-1.9427654920414015
2020-12-08,70.79004866305725,5.845602291576995,4.756702732385424,1.0888995591915709,6.164121696179917,6.826297673868719,98.49002641487557,98.17527840513738,-1.5099735851244265
2020-12-09,57.94242812715402,5.408558182273623,4.887073822363064,0.5214843599105592,2.3228160116602306,6.312180962273807,64.49094506389638,87.01273532891014,-35.50905493610363
