,feat_volume_ratio,feat_volume_trend_5d,feat_obv_roc_10d,feat_vol_price_divergence
2022-09-26,1.1751064979319528,3169539.999999995,-0.1256149600918226,0
2022-09-27,1.1319974819662175,-1788220.0000000072,-0.08673555126160312,1
2022-09-28,1.2629815902096693,2875489.9999999967,-0.07862696023709916,0
2022-09-29,1.2567211471232287,2127699.999999999,-0.08451743384474372,1
2022-09-30,1.195468690736772,2604729.9999999977,-0.08603917816768966,0
2022-10-03,0.9356668524233304,-1819510.0,-0.0823226192266397,1
2022-10-04,1.0111028650938865,-4585900.000000003,-0.04977822637521363,0
2022-10-05,0.8412500867403432,-6268490.000000005,-0.04302701686320794,0
2022-10-06,0.808219422324392,-5548710.000000006,-0.04106626381475779,0
2022-10-07,1.0658982745909202,696709.9999999977,-0.04094774099104044,1
2022-10-10,0.8924948150976789,298059.9999999951,-0.038491280336021616,0
2022-10-11,0.9926414932873501,2841599.999999996,-0.0793121935701215,1
2022-10-12,0.7571967274799424,-1065060.0000000016,-0.11626980737350147,0
2022-10-13,1.631912391936168,7326599.999999994,-0.059825622139693016,0
2022-10-14,1.118749503495644,8007419.9999999935,-0.06090828669873654,0
2022-10-17,0.9272457456454923,2277209.9999999977,-0.05874485913461943,1
2022-10-18,0.9888357957396072,-991600.0000000043,-0.05663649858105245,0
2022-10-19,0.7689184692709617,-12702070.000000013,-0.05679191879052576,0
2022-10-20,0.8787164538570376,-4473870.000000004,-0.05995324267264609,1
2022-10-21,1.126917027090641,1746689.999999996,-0.013791095013568172,0
2022-10-24,0.9301908245388154,1314749.999999998,0.02631198498335457,1
2022-10-25,0.8649896098499575,1515629.999999996,0.06854916099930954,1
2022-10-26,0.9417765574584356,-1310940.0000000044,0.06536158014879655,1
2022-10-27,0.8719206405383176,-4074600.0000000037,0.007482379327314092,0
2022-10-28,0.9571901209029026,-387880.0000000034,0.054327164976424466,0
2022-10-31,0.7370199459438431,-2338610.0000000014,0.0165157994592004,0
2022-11-01,0.7200821877015606,-4521130.000000007,-0.02077342983452056,0
2022-11-02,1.2288957291680622,2733019.999999996,-0.029796673284210155,1
2022-11-03,1.064965675072866,4683629.999999997,-0.03351909143027663,0
2022-11-04,1.1845128139507553,8528539.999999996,-0.03254191066507768,0
2022-11-07,0.7230805494115532,138589.99999999724,-0.037144055693022676,1
2022-11-08,0.9681132230787932,-5588370.000000006,-0.03515930055349103,0
2022-11-09,0.9826106571477006,-2545300.000000003,-0.036300372817071276,1
2022-11-10,1.5193569076706654,5941529.9999999935,0.013690648233484365,0
2022-11-11,1.0331383008062691,7529889.999999997,0.014782737193611338,1
2022-11-14,0.8592225432028144,-1374650.000000005,0.012585169702255527,0
2022-11-15,1.1459961101243876,-2571940.0000000056,0.05184849096741483,0
2022-11-16,0.759315975655478,-9377019.999999996,0.06358843284945674,0
2022-11-17,0.8653789817764734,-2943030.0000000023,0.07010988359511311,1
2022-11-18,0.85231055515352,-2192750.000000002,0.06002623040149521,1
2022-11-21,0.6498569766666107,-6307500.0,0.030372788050912345,0
2022-11-22,0.6884418244019083,-2935140.000000002,0.02288633101129281,0
2022-11-23,0.7735751143270313,-2985940.0000000037,0.05994473218488006,0
2022-11-25,0.26788928125704076,-6987310.0,0.02152051278974087,0
2022-11-28,0.6832915654680621,-2911320.0000000005,-0.011866439663220108,1
2022-11-29,0.6354590499379731,-2018480.000000001,-0.00583556925653175,0
2022-11-30,1.2995956314596062,7677629.999999996,-0.0054747292988192855,0
2022-12-01,0.9191652971337392,10810089.999999998,0.02603369041757662,1
2022-12-02,0.9696953025791667,4566639.999999996,0.027097756173417212,1
2022-12-05,0.776582541462363,-940850.0000000008,-0.0032905771444814887,0
2022-12-06,1.003557354208156,-5162620.000000001,-0.007750072810381233,1
2022-12-07,0.8628216431485917,-1151160.0000000051,-0.035176246703220976,0
2022-12-08,0.8230410292568151,-1784440.0000000028,-0.03584713499056596,1
2022-12-09,0.9731054834510766,141409.99999999645,-0.04610495902577793,1
2022-12-12,0.7503392091793264,-3416400.000000005,-0.02318527801496335,1
2022-12-13,1.6499618689833198,6324439.999999995,0.013648305919994323,0
2022-12-14,1.3415277000623134,7758619.999999998,-0.030198902703333624,0
2022-12-15,1.2351599612526671,5463909.999999998,-0.06409870449355559,0
2022-12-16,1.3751603799084808,4502219.999999999,-0.06975816082991827,1
2022-12-19,0.8977910687799198,-6968360.000000004,-0.07152056177338469,0
2022-12-20,1.026514605170647,-4422660.000000004,-0.0718368445282026,1
2022-12-21,0.9284271028424521,-4555500.000000002,-0.042899045735224996,1
2022-12-22,1.1897277270958997,-1381720.000000004,-0.07540118971861201,1
2022-12-23,0.7592367447013032,-37440.00000000313,-0.048081949330533676,1
2022-12-27,0.7334219791954297,-3313150.000000004,-0.07133950181466191,0
2022-12-28,0.8995958889084287,-2078080.0000000028,-0.10975149230848491,1
2022-12-29,0.9005990505695072,-2100420.000000005,-0.0764190430169591,1
2022-12-30,0.7530315555474224,485399.999999998,-0.07049870238399342,0
2023-01-03,0.8516091396213701,-62810.000000001965,-0.06340995654919353,1
2023-01-04,0.9546060914810598,-232650.00000000422,-0.033090496507136184,0
2023-01-05,0.9152796685075744,890279.9999999985,-0.03171333303720342,0
2023-01-06,1.0920802965136154,3666419.9999999967,-0.028395750449115784,0
2023-01-09,0.9077488143350715,1337159.9999999986,0.007831724617968513,1
2023-01-10,0.7110849119647151,-2484220.0000000037,0.006309976677685949,1
2023-01-11,0.8817821373749232,-2205130.000000003,0.03493655864444801,0
2023-01-12,1.237166818573467,1038889.9999999966,0.07360638605432618,0
2023-01-13,0.9339033109940611,2382059.9999999967,0.07205182175485947,1
2023-01-17,0.7756633452089721,276969.99999999715,0.09914472168158968,1
2023-01-18,1.0442183144318473,-1697530.0000000014,0.09870746415580971,1
2023-01-19,0.9654281454632285,-2994760.0000000037,0.0647126259605913,0
2023-01-20,1.3117302752781987,3950209.999999998,0.10366754958931225,0
2023-01-23,1.1347703536385256,4591949.999999997,0.10102809055535154,1
2023-01-24,0.980683902844436,289069.9999999977,0.06821914833011414,0
2023-01-25,1.0979432879659075,-229530.0000000024,0.03802921594427102,1
2023-01-26,1.0974837529914425,-1996250.0000000014,0.03999240405584712,0
2023-01-27,1.188790737854244,1400519.999999998,0.03782519898744954,0
2023-01-30,1.03676027365999,1463129.9999999965,0.006705198943411004,0
2023-01-31,0.9710733856914134,-1052430.0000000035,0.009974028846332092,1
2023-02-01,1.3688276866977824,2219499.999999998,0.04768863106060683,0
2023-02-02,1.6249006449969823,7141379.999999995,0.09042574337357587,0
2023-02-03,1.446403682337616,8989549.999999996,0.04433602611715756,0
2023-02-06,0.7851226867846863,-319700.00000000227,0.013776082762564205,0
2023-02-07,1.2734855665888671,-4222470.0000000065,0.05031591323980986,0
2023-02-08,1.0475982915849014,-6128620.000000002,0.04923526640230717,0
2023-02-09,0.9033216849744259,-3814740.000000006,0.01587093902878235,0
2023-02-10,0.929102562043925,4939.99999999858,-0.01820097896517781,1
2023-02-13,0.7393391484972716,-6256540.000000002,0.010210412824402541,1
2023-02-14,1.1650437247523724,521529.99999999494,0.01557611693613229,0
2023-02-15,0.7869559215874159,195459.9999999958,0.007644298012316506,1
2023-02-16,1.071348636393183,2236089.9999999967,-0.03575447515457024,1
2023-02-17,1.0507727544017385,3260749.999999997,-0.031034023638718797,0
2023-02-21,0.844353153387275,-1997470.0,-0.033230440343142806,0
2023-02-22,0.9271164029993648,360529.9999999971,-0.03752197654368827,0
2023-02-23,1.2297101393979328,1275009.9999999967,0.001270063598056575,0
2023-02-24,1.293023332676663,5497029.999999998,-0.006722284097812238,1
2023-02-27,0.8578362496614265,2787939.999999997,0.025176513024992603,1
2023-02-28,0.8455321344222073,-2659160.0000000037,-0.003182062012430871,0
2023-03-01,1.011302217952484,-4810370.000000005,-0.041379861310336684,1
2023-03-02,0.940812696411,-3224020.000000002,-0.03760082420102306,1
2023-03-03,1.0842835287241106,2835579.9999999977,-0.0005856840709804464,0
2023-03-06,1.0346524492672209,1921089.999999997,0.03621028309482242,1
2023-03-07,1.1758132855038983,1850799.9999999977,0.030443497076251838,1
2023-03-08,0.920698279546172,6509.999999998248,0.029779458149810575,1
2023-03-09,1.2761224516219478,1603039.9999999963,-0.014882559854334197,1
2023-03-10,1.6862841044664374,8921549.999999994,-0.023004576793773927,1
2023-03-13,1.5968592757446198,11005289.999999994,-0.007477953094983206,1
2023-03-14,1.177264593866308,7111929.999999998,0.03140844985665611,1
2023-03-15,1.3170823126246602,-64150.00000000677,0.07829630982181993,0
2023-03-16,1.4821812182723877,-1428310.0000000056,0.09125986636102847,0
2023-03-17,1.3268233331877508,1019579.9999999932,0.0422148781434303,0
2023-03-20,0.8327334526002613,-2819380.0000000023,0.04135845569623617,1
2023-03-21,0.7334286681032968,-10958760.000000004,0.07871357646728219,1
2023-03-22,1.0974508762228365,-8497910.000000002,0.03815137889833405,1
2023-03-23,1.0757314912114313,-1126300.0000000086,0.08537512673066301,1
2023-03-24,0.8353443404541704,2649039.9999999963,0.139186906079566,1
2023-03-27,0.7337623878962781,-1753590.0000000044,0.08807577398845162,0
2023-03-28,0.7087579030840937,-7870060.000000003,0.04814335067149075,0
2023-03-29,0.7800028506532235,-5121270.0,0.037742546160819575,0
2023-03-30,0.8514029411910607,530609.9999999977,0.024949088558734275,0
2023-03-31,0.9055271928046422,3347029.9999999967,0.07150899128864954,0
2023-04-03,0.6916128433873368,594559.9999999964,0.03960956349295828,0
2023-04-04,0.6833162003064953,-2602580.0000000065,0.011072611549887859,0
2023-04-05,0.9271148505991632,-738090.0000000041,0.01520944062207435,1
2023-04-06,0.7054542583964079,-1477430.0000000028,0.006787812116383703,1
2023-04-10,0.7070810244886494,-294310.0000000036,-0.022760985545133602,0
2023-04-11,0.657794858247353,-2918460.0,-0.02012543795005442,0
2023-04-12,1.0392245717291169,-676770.0000000023,-0.02462755529710154,1
2023-04-13,0.9257896698317226,3307319.999999999,-0.023854658629910565,1
2023-04-14,0.9891503902894415,3678739.999999998,-0.05631147774271082,1
2023-04-17,0.7883994356712111,-74820.00000000196,-0.06071347972982677,1
2023-04-18,0.8645765152870039,-4373960.0000000065,-0.034739508481109266,0
2023-04-19,0.7278277675481748,-4083880.0,-0.03320063086447171,0
2023-04-20,1.181589055213596,832069.9999999974,-0.03371641693588311,1
2023-04-21,1.1328272672797903,4770579.999999995,-0.029745838224538444,1
2023-04-24,0.8564280228648632,1463459.9999999953,-0.029819715833346114,0
2023-04-25,1.1034106545879552,1790399.9999999956,-0.03524249218308872,1
2023-04-26,1.063166794107998,-1600390.0000000042,-2.8747746929485633e-05,1
2023-04-27,1.241169078139301,2421359.9999999963,0.003201728388057161,0
2023-04-28,1.1312495453222755,3964779.9999999967,0.03848520642342201,1
2023-05-01,0.7928603249993886,-2790430.0000000023,0.012799347818598377,0
2023-05-02,1.0827878865554996,-2217920.000000004,-0.01790929415669508,1
2023-05-03,1.132021648304097,-1428980.000000007,-0.024375882455076953,1
2023-05-04,0.960870146648706,-10750.000000001704,-0.021109939459377215,0
2023-05-05,0.986514337335609,1529049.999999999,-0.02289166067112123,0
2023-05-08,0.7001768116473532,-4818320.000000003,0.001230172629532833,1
2023-05-09,0.614916438758,-6998530.0,0.009080006768197868,0
2023-05-10,1.1726895600702063,40689.99999999581,0.010459168146216398,0
2023-05-11,0.8677208944294958,892559.9999999991,0.003959331055399827,1
2023-05-12,0.9564851095747057,3644369.999999996,-0.027738494121246092,1
2023-05-15,0.6654536188661233,-880020.0000000015,-0.006054988770519359,1
2023-05-16,0.8033036069594943,-5175770.000000005,0.022905110226078818,0
2023-05-17,0.9450990480066753,-199840.00000000064,0.0562424248221368,0
2023-05-18,1.2757950212533165,4567189.999999997,0.09275490279691295,0
2023-05-19,1.2198805880525627,8055289.999999998,0.056545192230082975,0
2023-05-22,0.8533476007924471,2006219.9999999967,0.057905293934394635,1
2023-05-23,0.9650448520380112,-1973640.000000002,0.05343529809767389,1
2023-05-24,1.249385525224084,-1598280.0000000035,0.015410166975221313,1
2023-05-25,1.3263974472976974,3049109.9999999963,0.021903853830056098,0
2023-05-26,1.2458366737325441,5862829.999999996,0.0557449963158494,1
2023-05-30,1.392979156658627,4898679.999999996,0.0668881919210748,0
2023-05-31,1.2380916068059724,1021779.9999999991,0.03516108784634441,0
2023-06-01,0.9687807549407941,-3064999.9999999995,0.03554794934855937,1
2023-06-02,1.021026346493667,-4143340.0000000033,0.03180833663796347,0
2023-06-05,0.9081620977752467,-6250530.000000002,0.06393762607256849,1
2023-06-06,0.7915211104518884,-5065240.000000003,0.03897103778250094,0
2023-06-07,1.2780540525371697,2549289.999999997,0.03341433337684551,1
2023-06-08,0.8813739773566369,952329.9999999963,0.06659552881911272,1
2023-06-09,0.9861072196430658,1762489.9999999967,0.06133869237515065,0
2023-06-12,0.8298104085104562,-959680.0000000028,0.05499475623621532,1
2023-06-13,1.0392536306113669,-2680360.000000002,0.049537467775995894,0
2023-06-14,1.2323633094443325,4864429.999999997,0.08873188508397324,0
2023-06-15,1.2350675874099801,6080289.999999995,0.09326425146399886,0
2023-06-16,1.3849909232542665,8669199.999999996,0.05480030475819739,1
2023-06-20,0.8510342797418015,-437980.00000000314,0.027796159407736387,0
2023-06-21,0.9150202320536412,-5422870.000000006,0.024808159061208042,1
2023-06-22,0.8164484791303793,-7462530.000000006,0.05812872977984795,1
2023-06-23,0.8492593290172732,-6561990.000000003,0.03071668397503279,1
2023-06-26,0.9259691321360438,250619.99999999805,0.001325359797337471,1
2023-06-27,0.8792103842953435,-281790.0000000036,0.002611575448506262,1
2023-06-28,0.8467879768418112,-170480.00000000486,-0.0002473266368340935,1
2023-06-29,0.8552292288964484,-1173130.0000000042,-0.030450881118683163,0
2023-06-30,1.0797799446634042,877689.9999999955,-0.0330813491513599,0
2023-07-03,0.36890291679310416,-4777590.000000002,-0.0075055941979575175,1
2023-07-05,0.6622348439426503,-5079230.000000001,-0.003693069020693928,1
2023-07-06,0.9416094649346796,-1780420.0000000026,-0.002668985984682568,1
2023-07-07,0.9182148678155887,678419.9999999967,-0.027800663010159203,0
2023-07-10,0.9435723912058434,7080459.999999998,-0.0019473119371150253,0
2023-07-11,0.7544739890373128,663049.9999999977,0.02284063828019678,1
2023-07-12,1.2029752068361548,1628179.9999999956,0.02591638447104004,0
2023-07-13,0.9205759206077762,1312919.9999999977,0.025718702992921765,1
2023-07-14,1.0965510096994215,2204529.999999995,0.02361497664626009,1
2023-07-17,0.8378346547129365,-151730.00000000233,0.018516099261795947,1
2023-07-18,1.1635159776059705,-1951790.0000000072,0.027872600636402758,0
2023-07-19,1.1330723787607528,1437949.999999995,0.0229020062219531,0
2023-07-20,1.4782051060773054,4681049.999999996,0.017119426629514236,1
2023-07-21,1.2268461672768154,5594109.999999997,0.013687913100369806,0
2023-07-24,0.826005907216324,-2335720.0000000014,0.011319627851294223,1
2023-07-25,0.8069977818889641,-6195880.000000003,0.011385749060738425,1
2023-07-26,0.9791364363437145,-7133720.000000002,-0.017432467374792468,1
2023-07-27,1.3062107840498556,1357679.9999999946,-0.0459839335972093,1
2023-07-28,1.1498206654071148,5809139.999999995,-0.017167112632845545,1
2023-07-31,0.9029006312729636,2007819.9999999974,-0.016164162615835413,1
2023-08-01,0.8239267562692315,-3195050.0000000023,-0.040655006175749346,0
2023-08-02,1.4046748803519615,165149.9999999984,-0.046066479351574215,1
2023-08-03,0.9226740016434013,1019419.9999999967,-0.04050721171601671,0
2023-08-04,1.1777679942423693,4197159.999999995,-0.04149208318745495,1
2023-08-07,0.7183704530827418,-1864470.0000000026,-0.0418851758103252,1
2023-08-08,0.8576213229820138,-6635720.0000000065,-0.06352305617380692,1
2023-08-09,0.9910932990871252,-1000730.0000000031,-0.06541114351662582,1
2023-08-10,1.3626443305029128,3458549.9999999953,-0.029580816232042607,0
2023-08-11,0.9270096387138129,5026239.999999997,-0.05740476762645461,0
2023-08-14,0.8008839400916732,-763510.0000000013,-0.05723598698690665,1
2023-08-15,0.8737631973740231,-4112649.999999999,-0.05906296101912468,1
2023-08-16,1.0214377979705669,-4085690.000000005,-0.05491515785348657,1
2023-08-17,1.2130905962386118,3885389.999999996,-0.059767742740115565,1
2023-08-18,1.1849184765112568,5518559.999999995,-0.060660988586979964,0
2023-08-21,0.9719852405259167,1831409.9999999972,-0.05628490845079712,1
2023-08-22,0.8491732611739534,-2922840.0,-0.05693901138017666,0
2023-08-23,0.9828451185418597,-3832860.0000000023,-0.02834388169729043,0
2023-08-24,1.2654930244767375,1237629.999999993,-0.06667921388554655,1
2023-08-25,1.3083523845047376,6084029.999999995,-0.03389637271115397,0
2023-08-28,0.7673015144217423,1094949.9999999972,-0.03383819458300692,1
2023-08-29,1.0794283859378526,-1248889.9999999995,-0.004699270191446736,0
2023-08-30,0.7927636746818468,-6169010.000000005,0.022629868992991024,1
2023-08-31,0.6865512848854363,-6763810.000000004,0.05195534162099469,1
2023-09-01,0.7812020197192605,-2497930.0000000014,0.059310690816810896,1
2023-09-05,0.6378978689305879,-5422670.000000003,0.05301199745671222,1
2023-09-06,0.84947508261148,-85210.00000000146,0.05417503918630539,1
2023-09-07,1.0275789521263403,3585749.9999999977,0.022795680914376757,1
2023-09-08,0.7328322998823276,1171429.999999997,0.05406332201651081,1
2023-09-11,0.8249119841679428,798619.9999999983,0.04412442151429259,0
2023-09-12,0.8556071247881835,-1533950.0000000028,0.019691387076726716,1
2023-09-13,0.9563451560662504,-592910.000000002,0.015879835620640912,0
2023-09-14,0.9975650304651527,3084269.999999997,0.017473386297274043,0
2023-09-15,1.4389016799367562,6639759.999999996,-0.012196351937657415,1
2023-09-18,0.7801577967896486,1453549.9999999972,-0.011514624065149144,0
2023-09-19,0.8064868452333358,-2849390.000000002,-0.031004172527032175,1
2023-09-20,0.9746484169474242,-3723990.0000000033,-0.03209511507277459,1
2023-09-21,1.465131308581259,845789.9999999962,-0.03766081815485997,1
2023-09-22,1.10155221759402,6148549.999999997,-0.03278039238736257,1
2023-09-25,0.8647500116737278,916809.9999999986,-0.03262819207841673,1
2023-09-26,1.1682139016010833,-1427980.000000002,-0.036507633979241595,1
2023-09-27,1.2238791113222243,-2526960.000000001,-0.03328650035019996,0
2023-09-28,1.212845224429851,2662519.9999999967,-0.03050854473463963,0
2023-09-29,1.3505852936957818,5411879.999999997,0.006980853894850342,0
2023-10-02,1.0624129620509912,469839.99999999563,0.03236487045537703,1
2023-10-03,1.209593587074948,399679.99999999657,0.026110952814452137,1
2023-10-04,1.0829888457685726,-768430.0000000024,0.05583324828152641,1
2023-10-05,0.9128313974510076,-3470279.9999999995,0.06412387853365174,0
2023-10-06,1.4365468406979653,3226689.9999999963,0.07005693372390695,0
2023-10-09,0.8627658294090852,-1008500.0000000068,0.07104447643101583,1
2023-10-10,0.8897289468215672,-1622840.0000000044,0.10192564309113081,0
2023-10-11,0.7294944634731634,-4344490.000000003,0.0950712659423673,1
2023-10-12,0.9451947752665657,-5801210.000000003,0.06318995441368791,1
2023-10-13,1.0169355856228641,1694929.999999996,0.029083221878821328,1
2023-10-16,0.850659639340836,871939.999999999,0.026611438338772338,1
2023-10-17,0.969014916252833,2018119.9999999963,0.02973465701296924,1
2023-10-18,1.0228450565127052,791439.9999999965,-0.0009696738316129313,1
2023-10-19,1.3586620954457762,4968799.999999998,-0.008392774437812901,1
2023-10-20,1.3376631816181164,7799229.999999997,-0.048833989666366075,1
2023-10-23,1.0966533157948921,3761139.9999999953,-0.044058365360945956,1
2023-10-24,0.8561984466001409,-2600580.000000004,-0.04347267479480678,1
2023-10-25,1.2770528718419443,-2764500.0000000075,-0.07209097846665916,1
2023-10-26,1.3828567337917153,2264869.9999999967,-0.08086778474676536,1
2023-10-27,1.1178094726070493,3716229.9999999963,-0.05037116939141488,1
2023-10-30,0.9706538628156817,871899.9999999992,-0.04677694186748449,1
2023-10-31,0.8462963715801323,-7036010.000000007,-0.020440793841933196,1
2023-11-01,1.0433738182992565,-5506220.0000000065,0.010700753553077307,0
2023-11-02,1.0176510377827601,-693440.0000000028,0.047876379374220915,1
2023-11-03,0.9503318906664835,645449.9999999966,0.08528387735253556,1
2023-11-06,0.6969333636753172,-2335860.000000003,0.07761088818090611,1
2023-11-07,0.9078290858982054,-3574430.000000006,0.0776224507177478,0
2023-11-08,0.6390695919143005,-4750110.000000003,0.10979109850380707,1
2023-11-09,0.9614528274587989,-202750.00000000276,0.11957016415271177,1
2023-11-10,1.0355001424239345,4200419.999999999,0.11590263585082801,0
2023-11-13,0.7256038667996262,255859.9999999969,0.08691213190621261,0
2023-11-14,1.1898228155175798,5113249.999999998,0.09137350006377598,0
2023-11-15,0.9503476384980893,1004679.9999999957,0.08856006970675841,1
2023-11-16,0.8151850748868757,-1252470.0000000051,0.08370132850852523,1
2023-11-17,0.857296038089856,-1077230.0000000028,0.08072449519969661,0
2023-11-20,0.8302674548578886,-5429550.000000002,0.08136947956031625,1
2023-11-21,0.8126936000543084,-2252270.000000002,0.0557935232776271,0
2023-11-22,0.8489433617337447,-567990.0000000013,0.05746177074001885,0
2023-11-24,0.32193150712005264,-6201480.000000001,0.06824749520114466,0
2023-11-27,0.7208599465980401,-4819800.000000004,0.0434040160804394,1
2023-11-28,0.7654005671638668,-2567310.0000000037,0.06371074064195545,0
2023-11-29,0.8450864923707666,915369.9999999969,0.03533083953359126,1
2023-11-30,1.158182040181602,7890319.999999998,0.007852171883665262,1
2023-12-01,0.9051146451502216,3004409.9999999963,0.006552411822030865,1
2023-12-04,1.1469144307221395,3306999.9999999953,-0.01763357805265506,1
2023-12-05,0.9575925223339001,659509.9999999977,-0.017807558543574922,1
2023-12-06,0.9459164960492865,-1923770.000000002,-0.017666725119817452,0
2023-12-07,1.0998377748430141,901399.9999999987,-0.01614177563117492,0
2023-12-08,1.0436912927140791,-233830.00000000306,-0.0009234901306093591,1
2023-12-11,0.9389330035360977,122339.9999999985,0.017670938236223763,1
2023-12-12,0.8954233668212644,-1394130.0000000012,0.01843045293324814,1
2023-12-13,1.2831109734528645,416289.9999999975,0.04189085114792957,0
2023-12-14,1.282090975652138,3173069.999999995,0.041790664781967926,1
2023-12-15,1.4253993146835398,5962379.999999997,0.046925275549423204,0
2023-12-18,1.0562573161568958,2226609.9999999967,0.07208139891128984,1
2023-12-19,0.8173626887718972,-4823020.0,0.06951911957171131,1
2023-12-20,1.221935342955383,-2999550.000000002,0.06722773825989593,1
2023-12-21,1.0286599433828334,-2722300.0000000047,0.06540340375267065,1
2023-12-22,0.7586717782787588,-1473500.0000000033,0.06162254924282287,1
2023-12-26,0.5088093033785408,-4570720.000000002,0.05652386309425053,1
2023-12-27,0.7189431476156268,-6697020.000000002,0.054250786534655523,0
2023-12-28,0.6157900720220042,-3941290.0000000023,0.03398497792108991,0
2023-12-29,0.9833394856253608,2100289.9999999967,0.03751086631350161,1
2024-01-02,1.3109941076669915,8129039.999999998,0.008321668061258891,1
2024-01-03,1.0669711514997429,6104229.999999999,-0.01369158062260656,0
2024-01-04,0.8987012489761277,2914789.9999999986,-0.03102960028177164,0
2024-01-05,1.0204167161188875,-1407270.0000000014,-0.008148230238664256,0
2024-01-08,0.9726529661658345,-3318620.000000003,-0.008782050328886508,1
2024-01-09,0.9039654647488835,-1269880.0000000005,-0.007600019825757265,1
2024-01-10,0.7911480717937966,-1672990.0000000028,-0.00497903161934248,1
2024-01-11,1.2481321913066366,1071579.9999999963,0.00019940992262589515,0
2024-01-12,0.9228830357922221,964569.9999999958,0.015483485446720171,1
2024-01-16,1.0372497230153648,1517239.9999999953,0.015349045893410932,1
2024-01-17,1.2979696700482628,3021319.9999999977,0.016413110642191257,1
2024-01-18,1.3998747310419064,2484359.999999996,0.04189836234867141,0
2024-01-19,1.5882229791881544,7711969.999999997,0.06860075499583813,0
2024-01-22,1.024179720143438,1789429.999999995,0.06785999570758938,1
2024-01-23,0.7641048217218787,-5744630.000000004,0.06496018660536948,1
2024-01-24,1.0712737736786975,-6255030.000000002,0.06618680756247056,0
2024-01-25,0.9879862025043034,-4984840.000000002,0.06806931955606703,1
2024-01-26,0.8222603913137578,-412380.0000000024,0.04632813808459312,0
2024-01-29,0.8458264659721342,157079.99999999686,0.04571040206497017,0
2024-01-30,0.8083095782341871,-2609050.000000003,0.047802760314125795,0
2024-01-31,1.399113414991597,3888879.9999999977,0.04617988854837511,1
2024-02-01,1.110062170410645,5305909.999999997,0.04360376883845528,1
2024-02-02,1.2692271654784113,5608499.999999997,0.04051100031176335,0
2024-02-05,0.8540136233854987,189219.9999999992,0.021283718982759346,0
2024-02-06,0.772936141089454,-6744840.000000006,0.005951643005290721,0
2024-02-07,0.8144319711308747,-5034810.000000004,0.003875708696779887,0
2024-02-08,0.6483444926757868,-6160150.000000003,0.0007101569208232081,1
2024-02-09,0.816940504859719,-1184680.0000000026,0.016853518447785796,0
2024-02-12,0.7394502956170991,-605440.0000000031,0.0011814612649392701,0
2024-02-13,1.4040655432478997,5687139.999999996,-0.004852098570628296,1
2024-02-14,0.9917578399492384,5795339.999999997,0.019171814211966093,1
2024-02-15,0.8732131374168254,1559379.9999999988,0.016291510324987105,1
2024-02-16,1.2320665524430774,1533079.9999999981,-0.008344562633065128,1
2024-02-20,1.2257390792730256,-1236060.0000000075,-0.011484898753369987,1
2024-02-21,1.1088265637235581,2457599.9999999963,-0.014628302701231062,0
2024-02-22,1.1911434460287096,2624589.999999997,-0.010992921897628051,0
2024-02-23,0.8853524168644352,-2783690.0000000023,-0.02598218612151684,0
2024-02-26,0.7374061705814143,-5183770.000000006,-0.04076969799889669,0
2024-02-27,0.7565635079940481,-5297620.000000003,-0.026623735208598478,0
2024-02-28,0.742350485807664,-4803870.000000006,-0.020095443900610226,0
2024-02-29,0.9815225411324608,517819.99999999604,-0.020461905105273338,0
2024-03-01,1.0213239481985463,3040159.999999996,-0.01920479852136607,0
2024-03-04,0.8236803326424877,1213919.999999998,-0.01521403319681528,0
2024-03-05,1.3603557865520266,4178709.999999997,-0.016256425361004554,1
2024-03-06,1.072865989385856,2154269.9999999963,0.004915894176688022,1
2024-03-07,1.025132102308537,1325619.9999999965,0.0028005330811720357,1
2024-03-08,1.5829483510844895,6215019.999999996,-0.004322681278175676,1
2024-03-11,0.9971473887556086,174729.99999999529,-0.007216988525222744,0
2024-03-12,1.1742146240424494,1946609.999999996,-0.002377850886341463,0
2024-03-13,0.828717928549306,-2999110.000000003,-0.0035095540067199837,0
2024-03-14,1.1316510941926,-4773290.000000004,-0.024421602871464283,1
2024-03-15,1.527483010702967,5131389.999999998,-0.04980125973985005,1
2024-03-18,0.9959319907991018,1918689.9999999972,-0.03215611299095628,1
2024-03-19,0.9156173024951599,527939.9999999986,-0.010007737938247281,1
2024-03-20,0.9355446421003554,-4714910.000000006,-0.01047651806408051,0
2024-03-21,0.8565712289058529,-7111850.000000002,-0.011509662017837033,1
2024-03-22,0.6229644826966559,-4179820.000000001,0.01064937491628025,1
2024-03-25,0.6162880824993763,-4582940.000000002,0.014824373277174726,0
2024-03-26,0.7568158759763606,-3057950.000000003,-0.005231262489820003,1
2024-03-27,0.9083204509362405,991509.9999999967,0.012491130342874626,0
2024-03-28,0.8141180744793532,3074139.999999997,0.016120561985451327,0
2024-04-01,0.8607452472767366,2457719.9999999986,0.04216754027323514,0
2024-04-02,0.9729239111630477,1760519.9999999974,0.020825587729677533,1
2024-04-03,0.8958747285031876,460129.9999999985,0.01993351249884394,1
2024-04-04,1.2685358034631953,4207699.999999996,-0.0028314602821530514,1
2024-04-05,1.1990769153939866,4503919.999999996,0.0006070610850034718,1
2024-04-08,0.6476335290123939,-1743480.000000003,0.0005792682295445259,1
2024-04-09,0.9143745735268908,-3013520.0000000023,0.01548632126336564,0
